DRUG_ID,COSMIC_ID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,param_1,param_2,param_3,param_4
305,1479993,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996807457,0.948040205,0.864982354,0.839664916,0.847903021,0.716866089,0.63363347,0.554941403,0.523051301,0.663674104124824,1.3040435564987276,-3.490591740720909,0.2882973588136298
136,1240222,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993547828,0.99885429,0.954966164,0.952825422,0.688675219,0.365941622,0.098777981,0.030776497,0.028877358,0.6180323549081712,1.0178366163951091,-14.030803961558343,0.014726481655057475
300,910566,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982148724,0.808203987,0.701385658,0.511180679,0.289038313,0.128075207,0.096152345,0.062615079,0.033618064,0.4227269157471952,0.978317304646476,-7.512595580036899,0.02162748942499682
276,1240205,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.938956202,0.93273659,0.880306697,0.797622539,0.844299441,0.52208123,0.24002364,0.092205003,0.031501178,0.6837492502769165,1.0808056368632855,-11.921522451746103,0.007738661496005549
104,753533,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.931877855,0.921226475,0.612746479,0.216048639,0.066938433,0.058227809,0.052915786,0.026865919,0.06632796,0.3546138542728849,1.0768013992797238,-18.152618486209835,0.04903411691298947
272,753533,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965504459,0.967998455,0.873073495,0.85040529,0.695137141,0.377759225,0.230112992,0.102441777,0.067706909,0.6164271351609512,1.0765727062338022,-9.978084796763184,0.04603941304517897
170,1240227,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.940147681,0.919480844,0.7625589,0.859462003,0.348651468,0.029476551,0.043576521,0.029980332,0.023472502,0.5321784504189474,1.1352289813961463,-29.345923912496197,0.02700760979494957
133,753559,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95038376,0.853556885,0.49176412,0.308763491,0.138175755,0.182449593,0.103637753,0.066158921,0.013712179,0.3226128281434752,1.0397215918328782,-10.812153284482378,0.07921354495119007
274,1299050,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.945840615,0.923732542,0.808560466,0.62757911,0.453220564,0.221272547,0.124226345,0.099219505,0.079995093,0.49389299903268075,1.065121184608949,-8.509999839256983,0.057849281081649856
273,907071,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951705149,0.976378397,0.818608156,0.750739072,0.820220725,0.12489657,0.064214387,0.062393807,0.035877079,0.6053480098512567,1.180347639178054,-40.93331140472931,0.053196647003683074
219,910918,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968081383,0.960476633,0.623720368,0.271962181,0.037876918,0.035240274,0.036742804,0.036601211,0.033992061,0.36590328454513993,1.0267753228982412,-16.531865173961716,0.02959154428506994
11,688031,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984831026,0.99088308,0.9469382,0.880450978,0.678345141,0.593032639,0.520564889,0.494363164,0.466980101,0.4744890515770349,1.928340705273052,-11.313741578003452,0.48122039462634286
41,910918,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972848083,0.970581237,0.973138672,0.985247803,0.991984184,0.848278508,0.548888855,0.37667527,0.368235611,0.7111283697697145,1.6011288836570643,-20.261373623266884,0.3596416328746584
170,910918,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972048279,0.991807428,0.908474157,0.770655442,0.119857591,0.011514381,0.006887485,0.007074023,0.006320309,0.48746739630820246,1.0349337917077504,-29.308855168532176,0.005702177550994574
204,910918,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961923922,0.881580778,0.809768705,0.749860257,0.718010551,0.54466666,0.395645306,0.364938506,0.377238075,0.5017454917939198,1.3465526174244886,-5.274873011825792,0.2741194165234619
11,910918,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.933294019,0.957376422,0.933958223,0.840589852,0.732318418,0.408911776,0.285431595,0.308804508,0.304679654,0.5602114758466057,1.5071805356163923,-16.533766797026917,0.2880226155487864
167,949160,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.932395461,0.941542873,0.896301688,0.941088684,0.765444759,0.918719322,0.742981048,0.009998811,0.012901672,0.7913044454420888,1.1083760222345225,-99.99506271798897,0.011421430545655878
200,949160,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966161239,0.908310273,0.664090374,0.433226268,0.275416396,0.087555442,0.034902417,0.026066574,0.023620097,0.41349851734210774,0.9697979812177543,-8.723900895098163,0.00851845735291214
157,1247871,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957642132,0.893437785,0.9663854,0.857441009,0.872531938,0.248754961,0.037903272,0.025496954,0.017540615,0.6296693132680551,1.0959009424616206,-32.456624495201574,0.02390498636082789
178,1247871,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953159481,0.985889962,0.89923272,0.920242089,0.81769442,0.556646448,0.239501139,0.179958012,0.150824055,0.6494054866045615,1.2246284587168141,-15.085340281495501,0.14247141744533395
276,1247871,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993723394,0.796999209,0.577257712,0.152433828,0.016785809,0.008356188,0.006225168,0.006098459,0.00931457,0.34218674184478953,1.0013147937181757,-14.919732476353975,4.8931953234121083e-23
182,905937,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.941805091,0.311555079,0.148909338,0.305222817,0.164445054,0.202058781,0.046364228,0.020800568,-0.005308283,0.1808916000302721,1.138566985908351,-34.590442613033666,0.1251401139576444
179,905937,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.944097466,0.900924338,0.900504177,0.753265318,0.65518165,0.422409751,0.393204219,0.268435988,0.280119186,0.5217114185209323,1.3658160696017239,-8.001275830835608,0.24668475964348893
328,905937,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950941726,0.921300867,0.816236294,0.724632824,0.517160657,0.460566125,0.233537283,0.242113624,0.272991721,0.478513837636578,1.2760935486826386,-7.619734369437003,0.21492097444978925
133,753562,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978349134,0.837406908,0.700861614,0.388161331,0.225868491,0.146446034,0.125339925,0.012847225,0.007207049,0.3941444179425097,0.9809967793876859,-8.440715676355163,0.02977443966793166
252,1240197,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997729637,0.986295826,0.921963395,0.930610568,0.905596421,0.983729722,0.722544621,0.501276072,0.439031358,0.7604944416727304,1.9930919686321404,-31.906809277958544,0.46045719901010684
172,1240197,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982265965,0.931383479,0.961579072,0.932877522,0.030867833,0.816045502,0.366347493,0.168149799,0.137303049,0.6168253992773661,0.9094779397309988,-4.631578417328621,0.0013364556653171873
180,949179,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987183017,0.869461901,0.64256886,0.502192027,0.403048551,0.367558326,0.352403697,0.293307316,0.331255821,0.28998102567487294,1.3949038249491421,-9.968865135664965,0.32906210363630134
173,906848,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.934942563,0.953171896,0.924473675,0.955355263,0.903105753,0.709394247,0.360218718,0.048937656,0.036804545,0.7364204739864406,1.0471852452956514,-15.554032554735421,2.455816520608684e-20
200,906848,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992709821,0.887650126,0.731776723,0.228389048,0.057638492,0.022461367,0.01694362,0.031829672,0.02022757,0.3797324066987015,1.0429013216365182,-19.445389439639953,0.02142434858308156
163,906848,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980477003,0.921139725,0.863732637,0.792432269,0.692476466,0.485421411,0.332735292,0.228560481,0.168675053,0.6245810843431592,1.0857538225664725,-6.43589822773123,0.07902631628759722
173,907295,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.930718657,0.890299285,0.617016691,0.004303591,0.002497717,0.098577035,0.156292605,0.144560332,0.093930824,0.3368004283432091,1.1668804824054642,-99.99999999998731,0.0833577214435987
219,1240217,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950283622,0.989738137,0.976134943,0.911188467,0.52078611,0.227813617,0.062622083,0.017574187,0.016595197,0.567202060307066,1.032393462652295,-15.639430171237839,0.022617059014290987
245,1240217,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954433344,0.976413471,0.9441923,0.923207054,0.869317053,0.793903072,0.256933112,0.032165066,0.003482519,0.7322547994728968,1.0526161783890557,-22.13487966326285,6.286175608708985e-18
179,1240217,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971135394,0.971200195,0.86034534,0.74901528,0.645827231,0.601348573,0.597405898,0.59409217,0.528992928,0.3291128354886833,2.2833139726784553,-10.132289273021762,0.5679222498708211
163,1240217,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997227362,0.944330059,0.922008771,0.70956955,0.418249111,0.208456656,0.211099966,0.214686575,0.234430203,0.4682378710637651,1.2859466810644309,-15.770640534126422,0.2082471135905361
268,1290724,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985044418,0.309011159,0.178105079,0.128572767,0.086662982,0.07318954,0.066453562,0.055990223,0.031578241,0.19146931819114213,1.0847732589717105,-39.374785973096884,0.08769717039836937
219,905952,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951732085,0.92913502,0.810985617,0.50408408,0.071073766,0.01716609,0.006812853,0.008755099,0.006635748,0.4404275490364841,1.0402632119200403,-18.021528703473123,1.6460873677742312e-14
275,905952,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993525137,0.931060145,0.843458103,0.727346265,0.616495334,0.445122344,0.335525384,0.263414914,0.245968879,0.5138720498737035,1.1904453447999135,-6.368457799538719,0.19074502523919834
272,905952,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952896515,0.886871402,0.594004593,0.120857285,0.053572437,0.032540336,0.019646067,0.020476282,0.019787319,0.34762538721834096,1.0548973661928451,-20.910324805084493,0.023813212629733675
56,1330988,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982169196,0.929982421,0.885443466,0.7865373,0.729786719,0.567963428,0.471701337,0.391841396,0.322510353,0.5888988289288801,1.2294393175715996,-5.112448285538532,0.2164212313975656
180,1330988,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955118385,0.974147081,0.829181528,0.675312351,0.561949206,0.487874957,0.519362405,0.473634331,0.466555691,0.34815163545675454,1.9391062705928999,-11.996150184349354,0.48118737008978824
83,753618,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978309995,0.930522261,0.806801337,0.81882623,0.674211166,0.56042606,0.519576676,0.502884413,0.48385451,0.38436685110110624,1.7692547896850714,-6.358425706677174,0.45737433202907374
219,907281,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955287035,0.894146928,0.787804331,0.436078615,0.108216457,0.021375871,0.004836283,0.00613508,0.00620987,0.42629238809470926,1.0316742233646294,-15.101665741606187,9.363943028041696e-24
328,910554,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971440156,0.923401736,0.839634568,0.705958151,0.65409982,0.599673613,0.601239861,0.554800193,0.537358381,0.28003515008867474,2.1009215764582643,-7.702263525913396,0.5520921309883592
272,910554,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967065335,0.976108895,0.952124216,0.776460602,0.481851952,0.368101391,0.345270245,0.331051276,0.316603507,0.4637949363416627,1.529058566999496,-17.49921714230752,0.3314808897923491
283,1240216,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957686055,0.987197821,0.89635932,0.810090741,0.65546368,0.652579918,0.554084697,0.436651502,0.380034278,0.5807409755720265,1.2422906745455915,-4.3826577889743525,0.25189825440390035
274,1240216,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.941681425,0.872216939,0.692585476,0.464560078,0.15472038,0.072323785,0.049309392,0.035711068,0.060498038,0.4075255863653815,1.0526304246682496,-11.344095752998001,0.03425770255040383
275,1240216,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98057366,0.977723835,0.973199052,0.907671914,0.881631295,0.719345402,0.65221695,0.572425272,0.514743716,0.5889231412693505,1.9655561422754328,-7.945539000268678,0.486376117324612
273,910566,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.941838433,0.847781779,0.696718827,0.518350042,0.146707252,0.011603656,0.004753853,0.003066822,0.001736703,0.42888333796214934,1.037498382628928,-11.727585632259807,3.260061320655341e-29
134,910545,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.930752692,0.433950296,0.429244717,0.218513598,0.042056286,0.035991443,0.030497831,0.029530699,0.030741028,0.22517667814409065,0.8000000000000699,-7.460331432897947,0.015097354216875641
222,910545,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.931695318,0.892882398,0.713828995,0.492327916,0.350532264,0.390072537,0.34180001,0.298699324,0.317767223,0.3258527972863685,1.5158133951058308,-12.696201109099212,0.32683275202452944
180,910545,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.937921379,0.668426644,0.741801083,0.806684609,0.500162658,0.455455844,0.53010212,0.574021006,0.534707361,0.022227002212373188,1.0888072655413372,-4.363752972913411,0.5018699589217839
331,910545,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.94785639,0.976283783,0.764117241,0.579198174,0.334717225,0.175244099,0.087669234,0.036681423,0.005686989,0.47473215407382185,0.9895572540469125,-8.713559098093857,0.009179192797639207
134,909751,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982622544,0.936471387,0.728834453,0.38828975,0.378528669,0.343334284,0.30151711,0.180149535,0.125830485,0.3507444701298335,1.2207699036326816,-10.303606866387799,0.22196244706831322
228,909702,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995950954,0.783709615,0.637259077,0.338464135,0.137970951,0.03395907,0.018041394,0.019172111,0.014451365,0.3724538953544481,0.9682684674224019,-9.812053030411148,0.0018392938725363876
203,909702,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958815363,0.986110885,0.990924915,0.905779056,0.633423118,0.093290647,0.031581736,0.037153347,0.031850282,0.5735293906377238,1.0550980038993492,-26.148310500096994,0.028116852919710538
104,909702,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982518183,0.978970072,0.983935714,0.967798982,0.876790037,0.362577295,0.024254081,0.015609708,0.019234906,0.6418943112932679,1.025695284593625,-24.605609435809885,0.008604866300373801
170,909702,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967365565,0.971733394,0.932838846,0.918438154,0.740999176,0.081933265,0.007006065,0.006870005,0.005458385,0.591257475093542,1.046402357009733,-32.12568012129433,0.004584544168313768
176,909702,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951148554,0.955036764,0.928038801,0.936317174,0.886200248,0.695702513,0.152521249,0.020484817,0.006261306,0.7054968750542302,1.0571469063712584,-23.024100721856467,0.0030554401811654303
