,Property,Measurement,pH,Temperature (°C),References
0,IC 50 (nM),3380.0,,,19932960
1,IC 50 (nM),4070.0,,,19932960
2,IC 50 (nM),4897.79,,,18678495
3,IC 50 (nM),500.0,,,15155841
4,IC 50 (nM),900.0,,,15155841
