,Property,Measurement,pH,Temperature (°C),References
0,Kd (nM),120000.0,,,21438527
1,Kd (nM),130000.0,,,21438527
2,Kd (nM),5500.0,,,21438527
3,Kd (nM),6000.0,,,21438527
